"ef1";"personengruppe";"ef3";"ef4";"region";"ef9";"ef10";"ef15";"ef16u1";"ef16u2";"ef17";"ef18";"ef19";"ef20";"ef21";"ef22";"ef23";"ef24";"ef25";"ef26";"ef27";"ef28";"ef29";"ef38";"ef40";"ef41";"ef42";"ef43";"ef44";"ef45";"ef47";"ef50";"ef53";"b52"
1253;101;8;13;1;2;2;83;8;6;1;30;129;0;3281;0;0;918;673;360;41789;2619;"30";7570;14;44;"2";7;1690;41789;2619;51.43;0;8173.35
1253;101;4;13;1;5;1;29;1;2;2;40;172;0;1797;0;0;160;351;360;21517;0;"30";7570;1;40;"9";3;1286;21517;0;51.43;0;8173.35
1254;101;3;10;1;3;2;72;1;4;1;36;156;0;2050;0;0;207;421;360;25600;0;"30";6492.76;2;27;"4";4;1422;25600;0;51.43;0;7275.44
1254;101;2;10;1;4;1;72;8;7;1;15;65;0;600;0;0;0;97;360;7200;0;"13";6492.76;2;59;"4";4;503;7200;0;51.43;0;7275.44
1254;109;1;10;1;;2;71;8;2;5;10;45;0;450;0;0;0;16;360;5400;0;"7";6492.76;2;57;"4";3;434;5400;0;51.43;10.36;7275.44
1255;101;12;11;1;3;1;99;1;7;2;40;180;0;2211;0;314;172;389;360;26478;0;"27";3212.65;0;28;"999";3;1650;26478;0;51.43;0;3531.43
1255;101;14;11;1;2;2;71;1;2;1;40;173;0;3257;0;0;510;666;360;38877;0;"34";3212.65;5;33;"3";3;2081;38877;0;51.43;0;3531.43
1255;101;7;11;1;4;1;99;1;1;2;45;180;0;2160;0;182;179;413;359;25637;102;"31";3212.65;1;39;"999";2;1568;25708;102;51.29;0;3531.43
1255;101;10;11;1;3;1;99;1;7;2;45;180;0;2543;0;220;273;477;360;27893;102;"32";3212.65;1;47;"999";3;1793;27893;102;51.43;0;3531.43
1255;101;3;11;1;4;1;99;1;1;1;40;176;0;1855;0;172;123;351;360;25018;102;"28";3212.65;6;58;"9";2;1381;25018;102;51.43;0;3531.43
1255;101;5;11;1;4;1;99;1;2;2;45;180;0;2127;0;144;189;419;360;26280;102;"27";3212.65;1;39;"9";3;1519;26280;102;51.43;0;3531.43
1255;101;6;11;1;3;2;99;1;7;2;45;180;0;2488;0;338;228;545;360;29972;102;"32";3212.65;1;27;"999";3;1715;29972;102;51.43;0;3531.43
1255;101;2;11;1;4;2;99;1;2;1;40;180;0;2012;0;156;154;384;240;16906;0;"21";3212.65;7;44;"999";3;1474;25359;0;34.29;0;3531.43
1255;101;8;11;1;3;1;99;1;2;2;45;180;0;2187;0;232;180;396;225;15823;0;"25";3212.65;1;26;"999";3;1611;25317;0;32.14;0;3531.43
1255;101;4;11;1;4;1;99;1;7;1;40;172;0;1815;0;168;113;348;210;10479;0;"17";3212.65;4;25;"999";3;1354;17964;0;30;0;3531.43
1255;101;9;11;1;3;1;99;1;2;1;45;180;0;2047;0;323;131;364;330;23836;0;"33";3212.65;1;29;"999";3;1552;26003;0;47.14;0;3531.43
1255;101;15;11;1;3;1;71;1;3;1;40;173;0;2800;0;0;369;558;360;35255;0;"25";3212.65;4;37;"3";4;1873;35255;0;51.43;0;3531.43
1255;101;11;11;1;4;1;99;1;2;1;45;180;0;1818;0;93;133;356;360;21971;102;"27";3212.65;1;57;"9";3;1329;21971;102;51.43;0;3531.43
1255;101;13;11;1;4;1;99;1;2;2;45;180;0;2330;0;261;14;432;105;9030;0;"7";3212.65;0;55;"999";3;1884;30960;0;15;0;3531.43
1255;101;1;11;1;3;1;99;1;7;1;40;180;0;2264;0;357;172;403;360;26638;102;"31";3212.65;8;61;"999";4;1689;26638;102;51.43;0;3531.43
1256;101;4;11;1;5;1;41;1;2;2;35;157;0;1536;0;0;85;315;360;20001;300;"24";2505.78;1;26;"9";3;1136;20001;300;51.43;0;2672.3
1256;101;15;11;1;5;1;24;1;2;2;39;168;0;1529;0;0;83;315;360;23352;1846;"24";2505.78;1;51;"9";3;1131;23352;1846;51.43;0;2672.3
1256;101;17;11;1;4;1;24;1;1;2;35;150;0;2496;0;205;47;466;270;24152;1406;"24";2505.78;1;24;"7";2;1983;32203;1875;38.57;0;2672.3
1256;101;11;11;1;5;2;41;1;2;2;35;158;0;2160;0;0;232;447;285;23011;1799;"24";2505.78;1;55;"9";3;1481;29067;2272;40.71;0;2672.3
1256;109;3;11;1;;1;24;8;3;5;5;20;0;189;0;0;0;0;61;374;0;"1";2505.78;0;30;"9";3;189;2207;0;8.71;4.6;2672.3
1256;101;5;11;1;5;1;24;1;7;2;35;153;0;1770;0;116;117;337;218;13826;1407;"24";2505.78;1;22;"9";1;1316;22832;2323;31.14;0;2672.3
1256;101;6;11;1;5;1;24;1;1;2;35;150;0;1582;0;81;76;309;69;3597;331;"5";2505.78;0;39;"9";2;1197;18767;1727;9.86;0;2672.3
1256;101;1;11;1;5;1;24;1;2;2;35;146;0;1437;0;0;62;296;137;6704;128;"9";2505.78;1;52;"9";3;1079;17616;336;19.57;0;2672.3
1256;101;16;11;1;5;1;24;1;2;2;35;160;0;2446;0;241;243;454;133;11424;958;"9";2505.78;1;39;"9";3;1749;30922;2593;19;0;2672.3
1256;101;10;11;1;5;1;24;1;2;2;39;168;0;1551;0;0;89;318;360;19653;924;"24";2505.78;1;29;"9";3;1144;19653;924;51.43;0;2672.3
1256;101;2;11;1;5;2;24;1;1;2;35;152;0;1517;0;0;79;316;184;10280;491;"12";2505.78;0;22;"9";2;1122;20113;961;26.29;0;2672.3
1256;101;9;11;1;3;1;41;8;2;2;32;141;0;2215;0;278;178;409;114;8153;18;"8";2505.78;0;41;"8";3;1628;25746;57;16.29;0;2672.3
1256;101;14;11;1;3;1;24;8;2;2;33;142;0;2405;0;297;218;443;324;27395;260;"24";2505.78;0;29;"7";3;1744;30439;289;46.29;0;2672.3
1256;101;12;11;1;5;1;24;1;2;1;35;166;0;2111;0;372;189;366;360;27570;300;"24";2505.78;1;37;"9";3;1556;27570;300;51.43;0;2672.3
1256;101;7;11;1;5;1;24;1;2;1;35;167;0;1539;0;0;0;317;360;19901;300;"24";2505.78;1;56;"9";3;1222;19901;300;51.43;0;2672.3
1256;101;8;11;1;5;2;41;1;2;2;40;173;0;2015;0;119;222;439;360;24563;300;"24";2505.78;1;35;"9";3;1354;24563;300;51.43;0;2672.3
1256;101;18;11;1;5;1;51;1;1;1;35;162;0;1472;0;0;70;304;92;4900;138;"6";2505.78;0;25;"9";2;1098;19174;540;13.14;0;2672.3
1256;101;13;11;1;5;1;41;1;1;2;35;150;0;2196;0;331;165;379;170;11469;624;"11";2505.78;1;19;"9";2;1652;24287;1321;24.29;0;2672.3
1257;109;3;8;1;;2;63;8;3;5;4;14;0;125;0;0;0;0;360;1415;0;"3";5728.04;2;18;"5";3;125;1415;0;51.43;3.22;6875.48
1257;109;2;8;1;;2;63;8;3;5;10;41;0;365;0;0;0;0;210;2550;0;"4";5728.04;2;22;"5";3;365;4371;0;30;9.44;6875.48
1257;101;1;8;1;4;1;94;8;1;1;30;130;0;1459;0;0;67;302;360;18289;0;"19";5728.04;6;54;"3";2;1090;18289;0;51.43;0;6875.48
1258;109;3;14;1;;2;63;8;4;5;11;50;0;450;0;0;0;0;360;5400;0;"7";4007.2;1;23;"9";4;450;5400;0;51.43;11.51;4598.83
1258;101;1;14;1;3;1;84;8;6;1;20;88;0;850;0;0;69;176;225;14450;0;"7";4007.2;0;30;"3";7;605;23120;0;32.14;0;4598.83
1258;109;2;14;1;;2;54;8;2;5;10;45;0;450;0;0;0;0;360;5400;0;"6";4007.2;2;58;"9";3;450;5400;0;51.43;10.36;4598.83
1259;101;1;1;1;3;1;11;1;2;1;40;174;0;1680;0;0;123;347;360;20163;0;"24";2428.56;1;25;"6";3;1210;20163;0;51.43;0;2801.46
1260;119;5;2;1;3;1;51;8;7;1;19;76;0;988;0;0;115;0;360;11089;0;"10";3174.48;4;66;"4";3;873;11089;0;51.43;0;3291.6
1260;101;3;2;1;1;1;51;1;2;1;40;168;0;3204;0;0;231;668;360;41268;2535;"28";3174.48;22;62;"1";3;2305;41268;2535;51.43;0;3291.6
1260;110;7;2;1;5;2;22;8;1;2;0;43;0;387;0;0;0;70;40;2088;0;"1";3174.48;0;17;"9";2;317;18792;0;5.71;0;3291.6
1260;101;4;2;1;4;1;51;1;7;2;40;168;14;2740;199;0;130;556;360;35366;1523;"26";3174.48;7;28;"4";3;2054;35366;1523;51.43;0;3291.6
1260;101;6;2;1;3;1;22;1;2;2;40;168;12;2131;138;0;225;438;315;23772;275;"22";3174.48;0;38;"7";3;1468;27168;314;45;0;3291.6
1260;101;2;2;1;3;1;51;1;1;1;40;168;0;2566;0;0;328;544;360;36116;2136;"31";3174.48;24;58;"4";2;1694;36116;2136;51.43;0;3291.6
1260;101;1;2;1;3;1;51;1;2;1;40;168;23;3003;426;0;0;627;360;40224;4693;"28";3174.48;25;52;"4";3;2376;40224;4693;51.43;0;3291.6
1261;101;2;10;1;3;2;92;1;3;1;40;174;0;3100;0;0;468;654;360;46850;8250;"26";8927.54;1;25;"3";3;1978;46850;8250;51.43;0;10003.73
1261;101;1;10;1;3;1;92;1;7;2;40;174;0;3200;0;0;500;663;360;51150;9250;"26";8927.54;2;28;"3";3;2037;51150;9250;51.43;0;10003.73
1262;101;3;6;1;4;1;51;1;1;1;40;174;0;2599;0;0;109;529;360;33383;900;"30";6423.28;34;58;"4";3;1961;33383;900;51.43;0;6851.08
1262;101;1;6;1;4;2;51;1;2;1;40;174;11;2564;141;30;96;534;321;29167;1085;"30";6423.28;26;58;"4";3;1934;32711;1217;45.86;0;6851.08
1262;101;2;6;1;4;1;51;8;2;1;20;87;50;2567;1015;398;244;442;360;28947;1298;"10";6423.28;13;59;"4";3;1881;28947;1298;51.43;0;6851.08
1262;101;5;6;1;4;2;51;8;1;1;20;87;50;2863;1248;415;310;509;258;25156;1408;"8";6423.28;17;59;"4";3;2044;35101;1965;36.86;0;6851.08
1262;101;6;6;1;4;2;51;8;6;1;20;87;0;1298;0;133;22;237;360;15738;745;"15";6423.28;12;42;"4";7;1039;15738;745;51.43;0;6851.08
1262;101;4;6;1;4;1;51;1;2;1;40;174;26;3289;409;0;519;660;360;40483;1358;"30";6423.28;29;55;"4";3;2110;40483;1358;51.43;0;6851.08
1263;106;3;13;1;2;2;81;8;5;2;20;85;0;1519;0;0;80;144;30;7000;;"2";17724.88;1;24;"2";6;1295;84000;;4.29;0;19137.6
1263;101;1;13;1;5;2;71;1;2;1;39;169;0;2392;0;0;561;522;360;31571;2437;"30";17724.88;18;53;"4";3;1309;31571;2437;51.43;0;19137.6
1263;101;2;13;1;3;2;71;1;1;2;39;169;0;2869;0;0;411;614;360;37762;2872;"28";17724.88;3;39;"2";2;1844;37762;2872;51.43;0;19137.6
1264;109;3;14;1;;1;94;8;1;5;0;23;0;200;0;0;0;0;180;1200;0;"2";474.91;1;19;"3";2;200;2400;0;25.71;5.29;506.43
1264;109;11;14;1;;2;94;8;7;5;12;52;0;560;0;0;0;0;357;7529;0;"7";474.91;4;21;"3";1;560;7592;0;51;11.97;506.43
1264;109;8;14;1;;2;83;8;6;5;0;28;0;250;0;0;0;0;270;2250;0;"3";474.91;0;35;"2";7;250;3000;0;38.57;6.44;506.43
1264;109;14;14;1;;2;63;8;3;5;0;7;0;62;0;0;0;0;330;1731;0;"2";474.91;7;29;"5";3;62;1888;0;47.14;1.61;506.43
1264;109;6;14;1;;1;84;8;2;5;12;52;0;650;0;0;0;0;360;7800;0;"7";474.91;5;41;"3";3;650;7800;0;51.43;11.97;506.43
1264;109;7;14;1;;1;84;8;2;5;12;52;0;500;0;0;0;0;360;6000;0;"7";474.91;1;46;"3";3;500;6000;0;51.43;11.97;506.43
1264;109;2;14;1;;1;94;8;7;5;0;45;0;400;0;0;0;0;180;2784;0;"4";474.91;2;19;"3";2;400;5568;0;25.71;10.36;506.43
1264;109;9;14;1;;2;84;8;4;5;0;51;0;450;0;0;0;0;360;4500;0;"7";474.91;12;30;"3";4;450;4500;0;51.43;11.74;506.43
1264;109;12;14;1;;2;94;8;1;5;0;46;0;410;0;0;0;0;360;5715;0;"7";474.91;3;20;"3";2;410;5715;0;51.43;10.59;506.43
1264;101;1;14;1;2;1;94;1;7;2;40;174;0;5917;0;0;0;1018;360;67751;2000;"24";474.91;1;28;"3";3;4899;67751;2000;51.43;0;506.43
1264;109;5;14;1;;1;84;8;7;5;0;51;0;450;0;0;0;0;360;5400;0;"9";474.91;14;62;"3";3;450;5400;0;51.43;11.74;506.43
1264;109;15;14;1;;2;63;8;3;5;0;10;0;85;0;0;0;0;300;908;0;"2";474.91;0;25;"5";3;85;1090;0;42.86;2.3;506.43
1264;109;4;14;1;;1;94;8;3;5;0;13;0;115;0;0;0;0;360;1380;0;"2";474.91;2;21;"3";3;115;1380;0;51.43;2.99;506.43
1264;101;13;14;1;3;2;94;8;4;2;12;52;0;1360;0;0;47;283;360;16650;0;"7";474.91;1;21;"3";4;1030;16650;0;51.43;0;506.43
1264;109;16;14;1;;1;62;8;3;5;0;5;0;40;0;0;0;0;330;490;0;"1";474.91;3;22;"5";3;40;535;0;47.14;1.15;506.43
1264;109;10;14;1;;2;94;8;7;5;12;52;0;800;0;0;0;0;360;10245;0;"7";474.91;6;25;"3";1;800;10245;0;51.43;11.97;506.43
1265;102;7;10;1;;2;72;0;3;3;40;174;0;600;0;0;0;123;360;7950;0;"24";1324.8;1;23;"4";3;477;7950;0;51.43;0;1405.56
1265;101;5;10;1;2;2;61;8;6;2;12;52;0;700;0;0;67;115;360;8400;0;"6";1324.8;7;61;"3";7;518;8400;0;51.43;0;1405.56
1265;101;15;10;1;3;2;71;8;2;1;30;130;0;2100;0;0;510;434;360;29700;4500;"24";1324.8;6;50;"4";3;1156;29700;4500;51.43;0;1405.56
1265;109;3;10;1;;2;71;8;2;5;5;22;0;200;0;0;0;0;360;2600;200;"4";1324.8;4;31;"4";3;200;2600;200;51.43;5.06;1405.56
1265;101;8;10;1;3;2;72;1;5;1;40;174;0;2800;0;0;425;580;360;37000;600;"29";1324.8;1;27;"4";6;1795;37000;600;51.43;0;1405.56
1265;101;6;10;1;2;1;72;8;6;1;5;22;0;464;0;0;0;95;360;17026;13314;"4";1324.8;38;66;"2";7;369;25539;19971;51.43;0;1405.56
1265;101;12;10;1;3;1;72;1;2;2;40;174;0;2639;0;0;343;513;360;34800;4800;"29";1324.8;4;27;"4";3;1783;34800;4800;51.43;0;1405.56
1265;101;2;10;1;2;1;72;1;6;1;40;174;0;2750;0;0;380;564;360;39015;3000;"29";1324.8;1;29;"2";7;1806;39015;3000;51.43;0;1405.56
1265;106;1;10;1;2;2;72;8;6;1;8;35;0;860;0;0;0;159;360;25152;9826;"5";1324.8;6;42;"2";7;701;25152;9826;51.43;0;1405.56
1265;101;13;10;1;3;2;72;1;2;1;40;174;0;3600;0;0;664;753;360;46843;4800;"29";1324.8;3;49;"4";3;2183;46843;4800;51.43;0;1405.56
1265;106;9;10;1;2;1;73;1;6;1;40;174;0;5499;0;0;1331;966;360;74754;10341;"29";1324.8;5;43;"2";7;3202;74754;10341;51.43;0;1405.56
1265;101;10;10;1;3;2;73;1;2;1;40;174;0;2439;0;0;301;503;360;34078;4839;"29";1324.8;7;54;"4";3;1635;34078;4839;51.43;0;1405.56
1265;101;4;10;1;4;2;72;8;3;2;12;52;0;700;0;0;67;141;360;9300;400;"7";1324.8;1;52;"4";3;492;9300;400;51.43;0;1405.56
1265;101;16;10;1;3;2;72;1;4;1;40;174;0;2300;0;0;289;474;360;31850;2450;"24";1324.8;1;24;"3";4;1537;31850;2450;51.43;0;1405.56
1265;101;14;10;1;3;2;72;8;2;1;34;148;0;2764;0;0;401;547;360;38700;6300;"24";1324.8;10;61;"4";3;1816;38700;6300;51.43;0;1405.56
1265;101;11;10;1;3;2;72;8;4;1;16;70;0;1193;0;0;137;273;360;19021;3500;"9";1324.8;28;52;"4";4;783;19021;3500;51.43;0;1405.56
1266;105;3;10;1;5;1;71;1;6;2;40;174;0;400;0;0;0;0;177;2360;0;"20";6492.76;0;27;"2";7;400;4800;0;25.29;0;7275.44
1266;101;1;10;1;3;2;71;8;7;1;27;117;0;2196;0;0;231;445;355;25993;0;"20";6492.76;8;34;"2";3;1520;26359;0;50.71;0;7275.44
1266;101;2;10;1;3;2;71;8;7;2;20;87;0;1236;0;0;27;254;360;16259;0;"20";6492.76;5;39;"4";4;955;16259;0;51.43;0;7275.44
1267;109;2;7;1;;1;63;8;7;5;5;20;0;200;0;0;0;0;150;1000;0;"2";9043.38;1;38;"5";3;200;2400;0;21.43;4.6;10814.35
1267;109;3;7;1;;2;63;8;7;5;7;30;0;300;0;0;0;0;300;3750;0;"4";9043.38;1;22;"5";3;300;4500;0;42.86;6.9;10814.35
1267;109;4;7;1;;1;29;8;7;5;10;40;0;450;0;0;0;0;120;1800;0;"3";9043.38;0;27;"9";3;450;5400;0;17.14;9.21;10814.35
1267;109;1;7;1;;1;93;8;7;5;10;40;0;450;0;0;0;0;360;5400;0;"6";9043.38;4;42;"7";7;450;5400;0;51.43;9.21;10814.35
1268;109;3;5;1;;2;62;8;2;5;6;26;0;367;0;0;0;13;360;5286;286;"5";14220.44;3;34;"5";3;354;5286;286;51.43;5.98;16091.56
1268;101;1;5;1;3;2;62;8;2;1;20;87;0;1395;0;1;54;291;360;18616;1749;"19";14220.44;21;40;"5";3;1050;18616;1749;51.43;0;16091.56
1268;101;2;5;1;2;2;62;1;2;1;38;163;0;2963;0;17;434;609;360;39403;3488;"37";14220.44;10;33;"5";3;1920;39403;3488;51.43;0;16091.56
1269;101;1;15;1;3;2;82;1;2;1;37;160;0;1483;0;0;80;265;360;17796;0;"24";1619.34;1;33;"5";3;1138;17796;0;51.43;0;1843.26
1270;101;6;5;1;3;2;62;8;2;1;30;130;0;1690;0;0;333;346;360;21970;1690;"30";7289.7;13;49;"5";3;1011;21970;1690;51.43;0;7487.51
1270;810;1;5;1;1;2;71;8;6;1;30;130;0;2415;0;0;305;0;360;31348;1828;"19";7289.7;29;48;"1";7;2110;31348;1828;51.43;0;7487.51
1270;109;3;5;1;;2;62;8;2;5;10;43;0;450;0;0;0;0;360;5050;0;"6";7289.7;11;60;"5";3;450;5050;0;51.43;9.9;7487.51
1270;101;5;5;1;4;2;62;8;2;1;30;130;0;1686;0;0;78;351;360;22646;1705;"23";7289.7;4;40;"5";3;1257;22646;1705;51.43;0;7487.51
1270;101;7;5;1;3;2;62;1;2;1;40;174;0;1743;0;0;137;359;360;22966;1755;"29";7289.7;3;24;"5";3;1247;22966;1755;51.43;0;7487.51
1270;101;4;5;1;3;2;62;8;2;1;25;109;0;1411;0;0;218;291;360;18344;1405;"23";7289.7;8;46;"5";3;902;18344;1405;51.43;0;7487.51
1270;101;2;5;1;3;2;62;1;2;1;39;167;0;2177;0;0;233;459;360;28291;2164;"34";7289.7;29;49;"5";3;1485;28291;2164;51.43;0;7487.51
1271;101;1;4;1;4;1;32;1;7;2;38;155;0;2002;0;0;5;416;360;24991;0;"30";7021.28;4;43;"9";2;1581;24991;0;51.43;0;8065.42
1272;109;2;7;1;;2;63;8;3;5;13;53;0;477;0;0;0;0;311;4944;0;"7";8708.57;0;21;"5";3;477;5723;0;44.43;12.2;10413.98
1272;101;3;7;1;4;1;63;8;3;1;14;60;0;531;0;0;0;69;360;6804;0;"8";8708.57;1;20;"5";3;462;6804;0;51.43;0;10413.98
1272;101;1;7;1;4;2;63;8;3;1;27;112;0;1269;0;0;32;263;360;15870;0;"20";8708.57;8;46;"5";3;974;15870;0;51.43;0;10413.98
1273;101;5;5;1;2;1;62;1;2;1;38;163;0;4043;0;0;425;816;120;28000;;"12";3487.11;34;53;"5";3;2802;84000;;17.14;0;3585.85
1273;101;8;5;1;4;2;62;1;2;1;38;163;0;2226;0;0;246;465;360;28770;2759;"36";3487.11;4;24;"5";3;1515;28770;2759;51.43;0;3585.85
1273;101;9;5;1;4;2;62;8;1;1;25;109;0;1240;0;0;27;258;360;17851;1701;"24";3487.11;3;20;"5";3;955;17851;1701;51.43;0;3585.85
1273;101;7;5;1;4;2;62;8;2;1;20;87;0;1994;0;0;191;418;360;24598;2194;"19";3487.11;6;43;"5";3;1385;24598;2194;51.43;0;3585.85
1273;101;2;5;1;4;2;62;8;7;1;25;109;0;1806;0;0;0;365;360;24475;2173;"24";3487.11;18;40;"5";2;1441;24475;2173;51.43;0;3585.85
1273;101;4;5;1;2;1;62;1;2;1;38;163;0;4077;0;0;405;829;360;73608;23168;"36";3487.11;8;56;"5";3;2843;73608;23168;51.43;0;3585.85
1273;101;1;5;1;4;2;62;8;2;1;20;87;0;1685;0;0;305;332;360;21250;2035;"19";3487.11;23;46;"5";3;1048;21250;2035;51.43;0;3585.85
1273;101;3;5;1;4;1;62;1;2;1;38;163;0;3186;0;0;494;665;360;40281;3625;"36";3487.11;38;60;"5";3;2027;40281;3625;51.43;0;3585.85
1273;109;10;5;1;;1;62;8;7;5;8;36;0;399;0;0;0;0;360;5155;433;"6";3487.11;2;19;"9";2;399;5155;433;51.43;8.29;3585.85
1273;101;6;5;1;4;2;62;8;2;1;20;87;0;1643;0;0;310;342;360;22250;2259;"19";3487.11;9;53;"5";3;991;22250;2259;51.43;0;3585.85
1274;101;3;15;1;5;2;54;8;1;1;23;100;0;1475;0;0;36;301;360;19435;1825;"13";2942.6;13;56;"9";2;1138;19435;1825;51.43;0;3245.75
1274;101;1;15;1;3;2;83;1;1;1;39;169;0;3021;0;0;449;622;360;39765;3694;"30";2942.6;22;63;"5";3;1950;39765;3694;51.43;0;3245.75
1274;101;2;15;1;5;2;54;8;1;1;18;79;0;1032;0;0;109;214;360;13951;1644;"10";2942.6;26;64;"9";2;709;13951;1644;51.43;0;3245.75
1274;101;4;15;1;4;1;34;1;1;1;39;169;0;2564;0;0;326;540;360;33871;3174;"30";2942.6;10;44;"5";3;1698;33871;3174;51.43;0;3245.75
1275;101;2;10;1;2;2;71;8;6;1;24;104;0;2400;0;0;280;501;360;28800;0;"13";3246.38;1;38;"2";7;1619;28800;0;51.43;0;3637.72
1275;101;1;10;1;2;2;71;8;6;1;24;104;0;2160;0;0;18;438;360;25920;260;"13";3246.38;5;37;"2";7;1704;25920;260;51.43;0;3637.72
1276;101;2;11;1;3;2;63;8;7;1;24;104;0;960;0;0;0;196;360;13869;0;"13";2275.42;1;32;"4";4;764;13869;0;51.43;0;2807.82
1276;109;1;11;1;;2;63;8;7;5;10;43;0;420;0;0;0;0;270;3150;0;"5";2275.42;2;26;"4";4;420;4200;0;38.57;9.9;2807.82
1277;101;2;10;1;3;1;71;1;7;1;40;173;0;1844;0;0;159;382;360;21792;0;"24";2434.78;1;35;"4";4;1303;21792;0;51.43;0;2728.29
1277;109;3;10;1;;2;62;8;7;5;5;21;0;253;0;0;0;9;360;3638;0;"3";2434.78;1;29;"5";2;244;3638;0;51.43;4.83;2728.29
1277;102;1;10;1;;1;92;0;7;3;40;173;0;150;0;0;0;0;360;3939;0;"24";2434.78;2;19;"4";2;150;3939;0;51.43;0;2728.29
1277;109;4;10;1;;1;62;8;7;5;2;8;0;121;0;0;0;0;270;1386;0;"2";2434.78;0;19;"5";1;121;1848;0;38.57;1.84;2728.29
1278;101;3;4;1;5;1;32;1;1;1;40;168;0;1490;0;0;2;314;360;17880;0;"24";4680.85;1;41;"3";2;1174;17880;0;51.43;0;5376.95
1278;101;1;4;1;3;2;71;8;6;1;20;84;0;1150;0;0;18;243;360;13800;0;"11";4680.85;3;38;"3";7;889;13800;0;51.43;0;5376.95
1278;101;2;4;1;3;1;31;1;6;1;40;168;0;3000;0;0;187;611;360;36000;0;"24";4680.85;3;36;"1";7;2202;36000;0;51.43;0;5376.95
1279;101;1;10;1;2;2;61;1;4;1;40;174;0;4514;0;0;897;918;123;28000;;"10";1590.82;1;30;"5";4;2699;84000;;17.57;0;1667.37
1279;101;5;10;1;3;2;61;1;2;2;40;174;0;2400;0;0;0;507;313;25540;0;"22";1590.82;0;26;"5";3;1893;29375;0;44.71;0;1667.37
1279;101;8;10;1;3;2;71;8;2;1;18;79;0;1404;0;0;215;285;360;18522;1674;"15";1590.82;1;56;"4";3;904;18522;1674;51.43;0;1667.37
1279;101;2;10;1;3;2;71;8;4;1;22;96;0;2809;0;0;717;569;360;36304;2100;"18";1590.82;3;53;"4";4;1523;36304;2100;51.43;0;1667.37
1279;101;6;10;1;2;2;92;8;6;1;20;87;0;2200;0;0;505;446;360;28803;2403;"11";1590.82;1;49;"2";7;1249;28803;2403;51.43;0;1667.37
1279;101;7;10;1;2;1;84;1;2;1;40;174;0;4008;0;0;744;813;360;52838;4747;"30";1590.82;1;57;"2";3;2451;52838;4747;51.43;0;1667.37
1279;101;3;10;1;2;1;27;1;6;1;40;174;0;5000;0;0;1091;970;330;60000;5000;"26";1590.82;2;38;"2";7;2939;65455;5455;47.14;0;1667.37
1279;101;4;10;1;2;1;43;1;4;1;40;174;0;3800;0;0;669;803;360;45600;0;"26";1590.82;1;36;"2";4;2328;45600;0;51.43;0;1667.37
1280;109;1;10;1;;2;72;8;2;5;0;48;0;450;0;0;0;0;360;5400;0;"7";1623.19;6;47;"4";3;450;5400;0;51.43;11.05;1818.86
1281;109;1;15;1;;2;62;8;2;5;0;35;15;491;135;0;0;0;360;5627;0;"5";2429.01;18;57;"9";3;491;5627;0;51.43;8.06;2764.89
1281;109;2;15;1;;2;28;8;1;5;0;45;0;450;0;0;0;0;360;5400;0;"6";2429.01;2;58;"9";2;450;5400;0;51.43;10.36;2764.89
1282;109;1;6;1;;1;52;8;2;5;0;51;0;449;0;0;0;0;180;1962;0;"4";22847.4;1;66;"8";3;449;3924;0;25.71;11.74;27417.72
1283;109;1;5;1;;2;62;8;2;5;0;21;0;190;0;0;0;7;360;3563;0;"4";3281.59;1;52;"9";3;183;3563;0;51.43;4.83;3713.38
1284;109;1;5;1;;2;71;8;1;5;0;37;0;350;0;0;0;0;360;4200;0;"5";6563.18;1;20;"9";2;350;4200;0;51.43;8.52;7426.76
1285;109;2;5;1;;2;62;8;3;5;0;17;0;170;0;0;0;0;360;2492;0;"3";8750.91;1;20;"9";3;170;2492;0;51.43;3.91;9902.35
1285;109;1;5;1;;1;62;8;7;5;0;47;0;411;0;0;15;0;250;3506;0;"4";8750.91;3;22;"5";3;396;5049;0;35.71;10.82;9902.35
1285;109;3;5;1;;1;62;8;7;5;0;21;0;186;0;0;0;0;270;2645;0;"3";8750.91;1;23;"5";6;186;3527;0;38.57;4.83;9902.35
1286;109;1;7;1;;2;29;8;2;5;0;34;0;296;0;0;0;10;360;2552;0;"5";2009.64;2;35;"5";3;286;3552;0;51.43;7.83;2403.19
1287;109;1;7;1;;1;52;8;2;5;0;11;0;108;0;0;0;0;360;1296;0;"3";3014.46;1;23;"8";3;108;1296;0;51.43;2.53;3604.78
1287;109;2;7;1;;1;29;8;7;5;0;15;0;150;0;0;0;10;360;3360;0;"3";3014.46;1;23;"9";3;140;3360;0;51.43;3.45;3604.78
1288;109;1;10;1;;1;54;8;2;5;0;26;0;400;0;0;0;0;360;4800;0;"4";1623.19;3;56;"9";3;400;4800;0;51.43;5.98;1818.86
1289;801;6;12;1;2;1;73;5;5;1;41;178;0;2791;0;0;485;345;360;33330;0;"30";1323.97;3;24;"3";6;1961;33330;0;51.43;0;1424.6
1289;801;9;12;1;2;1;73;5;5;1;40;174;0;2941;0;0;535;345;360;35121;0;"30";1323.97;12;34;"3";6;2061;35121;0;51.43;0;1424.6
1289;801;10;12;1;3;1;73;5;2;1;41;178;0;2986;0;0;551;345;360;35909;250;"30";1323.97;44;63;"3";3;2090;35909;250;51.43;0;1424.6
